ID,Wikidata ID,Name,Wikidata Name,Beziehung Namen,von,bis,Jahre plausibel,typ
1931_30287,Q1271497,Max Joseph,Maximilian von Bayern,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30287,Q1912779,Max Joseph,Max Josef Wagenbauer,unklar,1774-07-28,1829-05-12,nein,Mensch
1931_30287,Q1912207,Max Joseph,Max Bastelberger,unklar,-,-,unbekannt,Mensch
1931_30288,Q4205892,Max Joseph,Max Joseph,identisch,1860-01-01,-,nein,Mensch
1931_30288,Q1913988,Max Joseph,Maximilian Joseph,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30288,Q1912775,Max Joseph,Max Joseph,identisch,-,-,unbekannt,-
1931_30288,Q434826,Max Joseph,Max Joseph in Bayern,unklar,1808-12-04,1888-11-15,nein,Mensch
1931_30288,Q1271497,Max Joseph,Maximilian von Bayern,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30288,Q1912779,Max Joseph,Max Josef Wagenbauer,unklar,1774-07-28,1829-05-12,nein,Mensch
1931_30288,Q1912207,Max Joseph,Max Bastelberger,unklar,-,-,unbekannt,Mensch
1931_30289,Q4205892,Max Joseph,Max Joseph,identisch,1860-01-01,-,nein,Mensch
1931_30289,Q1913988,Max Joseph,Maximilian Joseph,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30289,Q1912775,Max Joseph,Max Joseph,identisch,-,-,unbekannt,-
1931_30289,Q434826,Max Joseph,Max Joseph in Bayern,unklar,1808-12-04,1888-11-15,nein,Mensch
1931_30289,Q1271497,Max Joseph,Maximilian von Bayern,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30289,Q1912779,Max Joseph,Max Josef Wagenbauer,unklar,1774-07-28,1829-05-12,nein,Mensch
1931_30289,Q1912207,Max Joseph,Max Bastelberger,unklar,-,-,unbekannt,Mensch
1931_30290,Q1947990,Moritz Joseph,Moritz Lieber,unklar,1790-10-01,1860-12-29,nein,Mensch
1931_30290,Q1947966,Moritz Joseph,Moritz Joseph Johann von Dietrichstein,unklar,-,-,unbekannt,-
1931_30291,Q1947990,Moritz Joseph,Moritz Lieber,unklar,1790-10-01,1860-12-29,nein,Mensch
1931_30291,Q1947966,Moritz Joseph,Moritz Joseph Johann von Dietrichstein,unklar,-,-,unbekannt,-
1931_30292,Q1947990,Moritz Joseph,Moritz Lieber,unklar,1790-10-01,1860-12-29,nein,Mensch
1931_30292,Q1947966,Moritz Joseph,Moritz Joseph Johann von Dietrichstein,unklar,-,-,unbekannt,-
1931_30293,Q1947990,Moritz Joseph,Moritz Lieber,unklar,1790-10-01,1860-12-29,nein,Mensch
1931_30293,Q1947966,Moritz Joseph,Moritz Joseph Johann von Dietrichstein,unklar,-,-,unbekannt,-
1931_30294,Q1947990,Moritz Joseph,Moritz Lieber,unklar,1790-10-01,1860-12-29,nein,Mensch
1931_30294,Q1947966,Moritz Joseph,Moritz Joseph Johann von Dietrichstein,unklar,-,-,unbekannt,-
1931_30299,Q41749,Paul Joseph,Joseph Goebbels,unklar,1897-10-29,1945-05-01,plausibel,Mensch
1931_30299,Q216809,Paul Joseph,Paul Cohen,unklar,1934-04-02,2007-03-23,nein,Mensch
1931_30299,Q158354,Paul Joseph,Pavel Jozef Šafárik,unklar,1795-05-13,1861-06-26,nein,Mensch
1931_30299,Q536632,Paul Joseph,Paul Joseph Weitz,unklar,1932-07-25,-,nein,Mensch
1931_30299,Q543999,Paul Joseph,Paul Poupard,unklar,1930-08-30,-,nein,Mensch
1931_30299,Q714138,Paul Joseph,Paul Joseph Phạm Đình Tụng,unklar,1919-06-15,2009-02-22,plausibel,Mensch
1931_30299,Q977957,Paul Joseph,Paul Gouyon,unklar,1910-10-24,2000-09-26,plausibel,Mensch
1931_30300,Q41749,Paul Joseph,Joseph Goebbels,unklar,1897-10-29,1945-05-01,plausibel,Mensch
1931_30300,Q216809,Paul Joseph,Paul Cohen,unklar,1934-04-02,2007-03-23,nein,Mensch
1931_30300,Q158354,Paul Joseph,Pavel Jozef Šafárik,unklar,1795-05-13,1861-06-26,nein,Mensch
1931_30300,Q536632,Paul Joseph,Paul Joseph Weitz,unklar,1932-07-25,-,nein,Mensch
1931_30300,Q543999,Paul Joseph,Paul Poupard,unklar,1930-08-30,-,nein,Mensch
1931_30300,Q714138,Paul Joseph,Paul Joseph Phạm Đình Tụng,unklar,1919-06-15,2009-02-22,plausibel,Mensch
1931_30300,Q977957,Paul Joseph,Paul Gouyon,unklar,1910-10-24,2000-09-26,plausibel,Mensch
1931_30301,Q41749,Paul Joseph,Joseph Goebbels,unklar,1897-10-29,1945-05-01,plausibel,Mensch
1931_30301,Q216809,Paul Joseph,Paul Cohen,unklar,1934-04-02,2007-03-23,nein,Mensch
1931_30301,Q158354,Paul Joseph,Pavel Jozef Šafárik,unklar,1795-05-13,1861-06-26,nein,Mensch
1931_30301,Q536632,Paul Joseph,Paul Joseph Weitz,unklar,1932-07-25,-,nein,Mensch
1931_30301,Q543999,Paul Joseph,Paul Poupard,unklar,1930-08-30,-,nein,Mensch
1931_30301,Q714138,Paul Joseph,Paul Joseph Phạm Đình Tụng,unklar,1919-06-15,2009-02-22,plausibel,Mensch
1931_30301,Q977957,Paul Joseph,Paul Gouyon,unklar,1910-10-24,2000-09-26,plausibel,Mensch
1931_30307,Q78484,Rudolf Joseph,Rudolf Steiner,unklar,1861-02-25,1925-03-30,nein,Mensch
1931_30307,Q2173085,Rudolf Joseph,Rudolf Joseph Jakob Weiß,unklar,1820-04-08,-,nein,Mensch
1931_30312,Q7505912,Samuel Joseph,Shyam,unklar,1938-01-01,-,nein,Mensch
1931_30312,Q554731,Samuel Joseph,Samuel Joseph Aquila,unklar,1950-09-24,-,nein,Mensch
1931_30312,Q442696,Samuel Joseph,Joe der Klempner,unklar,1973-12-03,-,nein,Mensch
1931_30313,Q7505912,Samuel Joseph,Shyam,unklar,1938-01-01,-,nein,Mensch
1931_30313,Q554731,Samuel Joseph,Samuel Joseph Aquila,unklar,1950-09-24,-,nein,Mensch
1931_30313,Q442696,Samuel Joseph,Joe der Klempner,unklar,1973-12-03,-,nein,Mensch
1931_30319,Q6128752,Simon Joseph,Simon Joseph Mayo,unklar,-,-,unbekannt,Mensch
1931_30320,Q2522410,Victor Joseph,Victor J. Dzau,unklar,1946-10-23,-,nein,Mensch
1931_30320,Q3557384,Victor Joseph,Victor Joseph Altmayer,unklar,1844-06-14,1908-12-01,nein,Mensch
1931_30323,Q516594,Walter Joseph,Walter Hickel,unklar,1919-08-18,2010-05-07,plausibel,Mensch
1931_30323,Q1261419,Walter Joseph,Walter Joseph Schoenherr,unklar,1920-02-28,2007-04-27,plausibel,Mensch
1931_30324,Q516594,Walter Joseph,Walter Hickel,unklar,1919-08-18,2010-05-07,plausibel,Mensch
1931_30324,Q1261419,Walter Joseph,Walter Joseph Schoenherr,unklar,1920-02-28,2007-04-27,plausibel,Mensch
1931_30327,Q2536344,Wilhelm Joseph,Ernest Winar,unklar,1894-09-03,1978-06-28,plausibel,Mensch
1931_30327,Q124555,Wilhelm Joseph,Wilhelm Joseph Behr,unklar,1775-08-26,1851-08-01,nein,Mensch
1931_30327,Q2574916,Wilhelm Joseph,Wilhelm Schmidt (Zoologe),unklar,1884-02-21,-,nein,Mensch
1931_30327,Q1248252,Wilhelm Joseph,Wilhelm Josephi,unklar,1763-03-08,1845-08-31,nein,Mensch
1931_30327,Q85072,Wilhelm Joseph,Wilhelm Joseph von Wasielewski,unklar,1822-06-17,1896-12-16,nein,Mensch
1931_30328,Q2536344,Wilhelm Joseph,Ernest Winar,unklar,1894-09-03,1978-06-28,plausibel,Mensch
1931_30328,Q124555,Wilhelm Joseph,Wilhelm Joseph Behr,unklar,1775-08-26,1851-08-01,nein,Mensch
1931_30328,Q2574916,Wilhelm Joseph,Wilhelm Schmidt (Zoologe),unklar,1884-02-21,-,nein,Mensch
1931_30328,Q1248252,Wilhelm Joseph,Wilhelm Josephi,unklar,1763-03-08,1845-08-31,nein,Mensch
1931_30328,Q85072,Wilhelm Joseph,Wilhelm Joseph von Wasielewski,unklar,1822-06-17,1896-12-16,nein,Mensch
1931_30382,Q1277596,Felix Josky,Felix Josky,identisch,-,-,unbekannt,Mensch
1931_30399,Q107566,Ludwig Jost,Ludwig Jost,identisch,1865-11-13,1947-02-22,plausibel,Mensch
1931_30408,Q48685, Juda,Juda,unklar,-,-,unbekannt,-
1931_30408,Q913564, Juda,Juda,unklar,-,-,unbekannt,-
1931_30408,Q298666, Juda,Juda,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30408,Q1172363, Juda,Juda,unklar,-,-,unbekannt,Vorname
1931_30408,Q6302049, Juda,Juda,unklar,-,-,unbekannt,-
1931_30408,Q1710851, Juda,Juda,,,
1931_30408,Q81018, Juda,Judas Ischariot,unklar,-,-,unbekannt,Mensch
1931_30438,Q1912795,Max Jüdel,Max Jüdel,identisch,-,-,unbekannt,Mensch
1931_30450,Q1240632,Max Jüttner,Max Jüttner,identisch,-,-,unbekannt,Mensch
1931_30453,Q77599,Friedrich Julius,Friedrich Julius Rosenbach,unklar,1842-01-01,1923-01-01,nein,Mensch
1931_30453,Q104321,Friedrich Julius,Friedrich Julius Neumann,unklar,1835-10-12,1910-08-15,nein,Mensch
1931_30453,Q214882,Friedrich Julius,Julius Hammer,unklar,1810-06-07,1862-08-23,nein,Mensch
1931_30453,Q1460110,Friedrich Julius,Friedrich Julius Bieber,unklar,1873-02-24,1924-03-03,nein,Mensch
1931_30453,Q4077112,Friedrich Julius,Friedrich Julius von Baltz,unklar,1800-04-20,1873-07-27,nein,Mensch
1931_30453,Q4411830,Friedrich Julius,Friedrich Julius Ludwig Sebbers,unklar,-,-,unbekannt,Mensch
1931_30453,Q1460113,Friedrich Julius,Friedrich Julius Kühns,unklar,-,-,unbekannt,Mensch
1931_30454,Q78678,Hermann Julius,Hermann Höfle,unklar,1911-06-19,1962-08-21,plausibel,Mensch
1931_30454,Q77966,Hermann Julius,Hermann Julius Kolbe,unklar,1855-06-02,1939-11-26,plausibel,Mensch
1931_30454,Q1557295,Hermann Julius,Hermann Julius Hermann,unklar,1869-10-12,1953-05-10,plausibel,Mensch
1931_30454,Q62457,Hermann Julius,Walther Rauff,unklar,1906-06-19,1984-05-14,plausibel,Mensch
1931_30454,Q1612882,Hermann Julius,Hermann Tertsch,unklar,1880-02-19,1962-12-14,plausibel,Mensch
1931_30454,Q111815,Hermann Julius,Hermann Julius Grüneberg,unklar,1827-04-11,1894-06-07,nein,Mensch
1931_30481,Q78068,Otto Juliusburger,Otto Juliusburger,identisch,1867-01-01,1952-01-01,plausibel,Mensch
1931_30484,Q1352518,Erich Jung,Erich Jung,identisch,1866-07-01,-,nein,Mensch
1931_30484,Q1352520,Erich Jung,Erich Jungmann,unklar,-,-,unbekannt,Mensch
1931_30487,Q1660534,Walter Jung,Walter Jung,identisch,-,-,unbekannt,Mensch
1931_30487,Q568326,Walter Jung,Walter Junghans,unklar,1958-10-26,-,nein,Mensch
1931_30487,Q1447982,Walter Jung,Walter Junge,unklar,-,-,unbekannt,Mensch
1931_30488,Q1660534,Walter Jung,Walter Jung,identisch,-,-,unbekannt,Mensch
1931_30488,Q568326,Walter Jung,Walter Junghans,unklar,1958-10-26,-,nein,Mensch
1931_30488,Q1447982,Walter Jung,Walter Junge,unklar,-,-,unbekannt,Mensch
1931_30524,Q1871780,Louis Jungmann,Louis Jungmann,identisch,-,-,unbekannt,Mensch
1931_30525,Q1871780,Ludwig Jungmann,Louis Jungmann,unklar,-,-,unbekannt,Mensch
1931_30557,Q1102249,Alexander Just,Alexander Just,identisch,1874-04-12,1937-05-30,plausibel,Mensch
1931_30561,Q1904186,Martin Just,Martin Just,identisch,-,-,unbekannt,Mensch
1931_30575,Q1608554,Herbert Juttke,Herbert Juttke,identisch,-,-,unbekannt,Mensch
1931_30662,Q2166464,Rosa Kagan,Rosa Moissejewna Kaganowitsch,unklar,-,-,unbekannt,Mensch
1931_30703,Q591909,Albert Kahn,Albert Kahn,identisch,1860-03-03,1940-11-14,plausibel,Mensch
1931_30703,Q1271776,Albert Kahn,Albert Kahn,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30703,Q706666,Albert Kahn,Albert Kahn,identisch,1869-03-21,1942-12-08,plausibel,Mensch
1931_30714,Q825389,Bernhard Kahn,Bernhard Kahn,identisch,1827-05-23,1905-03-08,nein,Mensch
1931_30725,Q15445252,Ernst Kahn,Ernst Kahn,identisch,-,-,unbekannt,Mensch
1931_30726,Q15445252,Ernst Kahn,Ernst Kahn,identisch,-,-,unbekannt,Mensch
1931_30728,Q1466903,Fritz Kahn,Fritz Kahn,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30728,Q1466908,Fritz Kahn,Fritz Kahn (Autor),unklar,1888-09-29,1968-01-14,plausibel,Mensch
1931_30729,Q1466903,Fritz Kahn,Fritz Kahn,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30729,Q1466908,Fritz Kahn,Fritz Kahn (Autor),unklar,1888-09-29,1968-01-14,plausibel,Mensch
1931_30730,Q1466903,Fritz Kahn,Fritz Kahn,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30730,Q1466908,Fritz Kahn,Fritz Kahn (Autor),unklar,1888-09-29,1968-01-14,plausibel,Mensch
1931_30731,Q1507690,George Kahn,George Kahn,identisch,-,-,unbekannt,Mensch
1931_30750,Q1704936,Josef Kahn,Josef Kahn,identisch,1839-04-11,1915-02-15,nein,Mensch
1931_30751,Q1704936,Josef Kahn,Josef Kahn,identisch,1839-04-11,1915-02-15,nein,Mensch
1931_30752,Q215216,Julius Kahn,Julius Kahn,identisch,1861-02-28,1924-12-18,nein,Mensch
1931_30753,Q215216,Julius Kahn,Julius Kahn,identisch,1861-02-28,1924-12-18,nein,Mensch
1931_30754,Q215216,Julius Kahn,Julius Kahn,identisch,1861-02-28,1924-12-18,nein,Mensch
1931_30756,Q1731868,Karl Kahn,Karl Kahn,identisch,-,-,unbekannt,Mensch
1931_30757,Q1731868,Karl Kahn,Karl Kahn,identisch,-,-,unbekannt,Mensch
1931_30759,Q215195,Leo Kahn,Leo Kahn,identisch,1894-08-15,1983-09-27,plausibel,Mensch
1931_30769,Q692550,Michael Kahn,Michael Kahn,identisch,1935-12-08,-,nein,Mensch
1931_30769,Q1928097,Michael Kahn,Michael Kahn (Fabrikant),unklar,-,-,unbekannt,Mensch
1931_30778,Q335958,Richard Kahn,Richard Kahn,identisch,1905-08-10,1989-06-06,plausibel,Mensch
1931_30803,Q1874627,Ludwig Kain,Ludwig Kaindl,unklar,1914-12-13,1995-07-05,plausibel,Mensch
1931_30813,Q2645240,Alfred Kaiser,Alfred Kaiser,identisch,-,-,unbekannt,Mensch
1931_30814,Q2645240,Alfred Kaiser,Alfred Kaiser,identisch,-,-,unbekannt,Mensch
1931_30818,Q1246216,Dorothea Kaiser,Dorothea Kaiser,identisch,-,-,unbekannt,Mensch
1931_30822,Q107483,Erich Kaiser,Erich Kaiser-Titz,unklar,1875-10-07,1928-11-22,nein,Mensch
1931_30825,Q1372653,Eugen Kaiser,Eugen Kaiser,identisch,1879-10-28,1945-04-04,plausibel,Mensch
1931_30826,Q1372653,Eugen Kaiser,Eugen Kaiser,identisch,1879-10-28,1945-04-04,plausibel,Mensch
1931_30829,Q1447658,Franz Kaiser,Franz Kaiser,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30829,Q64367,Franz Kaiser,Franz Kaiser,identisch,1891-04-25,1962-03-13,plausibel,Mensch
1931_30829,Q1447666,Franz Kaiser,Franz Kaiser (Politiker),unklar,-,-,unbekannt,Mensch
1931_30829,Q1447661,Franz Kaiser,Franz Kaiser (Fabrikant),unklar,-,-,unbekannt,Mensch
1931_30829,Q1447663,Franz Kaiser,Franz Kaiser (Architekt),unklar,-,-,unbekannt,Mensch
1931_30832,Q60477,Georg Kaiser,Georg Kaiser,identisch,1878-11-25,1945-06-04,plausibel,Mensch
1931_30833,Q60477,Georg Kaiser,Georg Kaiser,identisch,1878-11-25,1945-06-04,plausibel,Mensch
1931_30835,Q1580648,Hans Kaiser,Hans Kaiser,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30835,Q1580651,Hans Kaiser,Hans Kaiser,identisch,-,-,unbekannt,Mensch
1931_30835,Q1289230,Hans Kaiser,Hans Kaiser,identisch,1938-12-05,-,nein,Mensch
1931_30835,Q1580650,Hans Kaiser,Hans Kaiser (Künstler),unklar,1914-04-29,1982-10-02,plausibel,Mensch
1931_30835,Q1580647,Hans Kaiser,Hans Kaiser (CDU),unklar,-,-,unbekannt,Mensch
1931_30837,Q1568643,Hermann Kaiser,Hermann Kaiser,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30837,Q1611721,Hermann Kaiser,Hermann Kaiser,identisch,1885-05-31,1945-01-23,plausibel,Mensch
1931_30837,Q1611722,Hermann Kaiser,Hermann Kaiser (Theaterkritiker),unklar,1889-04-06,1978-10-14,plausibel,Mensch
1931_30860,Q694105,Otto Kaiser,Otto Kaiser,identisch,1901-05-08,1977-06-07,plausibel,Mensch
1931_30860,Q2039437,Otto Kaiser,Otto Kaiser,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_30860,Q96362,Otto Kaiser,Otto Kaiser,identisch,1924-11-30,-,nein,Mensch
1931_30860,Q2039439,Otto Kaiser,Otto Kaiser (Prediger),unklar,1880-04-15,1925-12-16,nein,Mensch
1931_30861,Q1718894,Richard Kaiser,Richard Kaiser,identisch,-,-,unbekannt,Mensch
1931_30867,Q2283477,Siegfried Kaiser,Siegfried Kaiser,identisch,1926-12-18,-,nein,Mensch
1931_30868,Q15110497,Therese Kaiser,Therese Kaiser,identisch,-,-,unbekannt,Mensch
1931_30870,Q99509,Wolf Kaiser,Wolf Kaiser,identisch,1916-10-26,1992-10-22,plausibel,Mensch
1931_30938,Q91010,Otto Kalischer,Otto Kalischer,identisch,-,-,unbekannt,Mensch
1931_30945,Q92293,Siegfried Kalischer,Siegfried Kalischer,identisch,1862-05-07,1954-03-31,plausibel,Mensch
1931_30957,Q1712728,Julius Kaliski,Julius Kaliski,identisch,1877-06-05,-,nein,Mensch
1931_31001,Q1403562,Felix Kallmann,Felix Kallmann,identisch,-,-,unbekannt,Mensch
1931_31027,Q1904197,Martin Kallmann,Martin Kallmann,identisch,-,-,unbekannt,Mensch
1931_31028,Q1904197,Martin Kallmann,Martin Kallmann,identisch,-,-,unbekannt,Mensch
1931_31029,Q1904197,Martin Kallmann,Martin Kallmann,identisch,-,-,unbekannt,Mensch
1931_31030,Q1904197,Martin Kallmann,Martin Kallmann,identisch,-,-,unbekannt,Mensch
1931_31070,Q91709,Erwin Kalser,Erwin Kalser,identisch,1883-01-01,1958-01-01,plausibel,Mensch
1931_31135,Q2544995,Walter Kaminsky,Walter Kaminsky,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_31135,Q85632,Walter Kaminsky,Walter Kaminsky,identisch,1941-05-07,-,nein,Mensch
1931_31135,Q1697075,Walter Kaminsky,Walter Kaminsky,identisch,-,-,unbekannt,Mensch
1931_31200,Q710116,Arthur Kann,Arthur Kannenberg,unklar,-,-,unbekannt,Mensch
1931_31203,Q1504940,Georg Kann,Georg Kannengießer,unklar,-,-,unbekannt,Mensch
1931_31204,Q1597948,Heinrich Kann,Heinrich Kanner,unklar,1864-11-09,1930-02-15,nein,Mensch
1931_31204,Q1516333,Heinrich Kann,Heinrich Kannengießer,unklar,-,-,unbekannt,Mensch
1931_31204,Q1597946,Heinrich Kann,Heinrich Kannenberg,unklar,-,-,unbekannt,Mensch
1931_31205,Q990576,Herbert Kann,Herbert Kannegiesser,unklar,-,-,unbekannt,-
1931_31210,Q1468660,Martin Kann,Martin Kannegiesser,unklar,-,-,unbekannt,Mensch
1931_31213,Q2149916,Richard Kann,Richard Kannicht,unklar,1931-10-05,-,nein,Mensch
1931_31217,Q1516333,Heinrich Kannengießer,Heinrich Kannengießer,identisch,-,-,unbekannt,Mensch
1931_31227,Q492250,Manfred Kant,Manfred Kanther,unklar,1939-05-26,-,nein,Mensch
1931_31244,Q121087,Alfred Kantorowicz,Alfred Kantorowicz,identisch,1899-08-12,1979-03-27,plausibel,Mensch
1931_31244,Q125691,Alfred Kantorowicz,Alfred Kantorowicz,identisch,1880-06-18,1962-03-06,plausibel,Mensch
1931_31260,Q104264,Hermann Kantorowicz,Hermann Kantorowicz,identisch,1877-11-18,1940-02-12,plausibel,Mensch
1931_31261,Q104264,Hermann Kantorowicz,Hermann Kantorowicz,identisch,1877-11-18,1940-02-12,plausibel,Mensch
1931_31262,Q104264,Hermann Kantorowicz,Hermann Kantorowicz,identisch,1877-11-18,1940-02-12,plausibel,Mensch
1931_31294,Q86660,Otto Kanturek,Otto Kanturek,identisch,1897-07-27,1941-06-26,plausibel,Mensch
1931_31338,Q1174939,David Kaplan,David Kaplan,identisch,-,-,unbekannt,Mensch
1931_31380,Q1515596,Gertrud Kappel,Gertrud Kappel,identisch,1884-09-01,1971-04-03,plausibel,Mensch
1931_31396,Q106234,Georg Kareski,Georg Kareski,identisch,-,-,unbekannt,Mensch
1931_31401,Q15854673,William Karfiol,William Karfiol,identisch,-,-,unbekannt,Mensch
1931_31453,Q109923,Robert Karger,Robert Karger,identisch,-,-,unbekannt,Mensch
1931_31456,Q5900246,Alexander Kari,Alexander Karim,unklar,-,-,unbekannt,Mensch
1931_31456,Q1479059,Alexander Kari,Alexander Karin,unklar,1925-01-31,-,nein,Mensch
1931_31457,Q5900246,Alexander Kari,Alexander Karim,unklar,-,-,unbekannt,Mensch
1931_31457,Q1479059,Alexander Kari,Alexander Karin,unklar,1925-01-31,-,nein,Mensch
1931_31486,Q62063,Henriette Karo,Karoline von Pfalz-Zweibrücken,unklar,1721-03-09,1774-03-30,nein,Mensch
1931_31489,Q1912805,Max Karo,Max Karoubi,unklar,-,-,unbekannt,Mensch
1931_31494,Q15854496,Wilhelm Karo,Wilhelm Karol,unklar,-,-,unbekannt,Mensch
1931_31512,Q817942,Benno Karpeles,Benno Karpeles,identisch,-,-,unbekannt,Mensch
1931_31542,Q3126972,Hans Kary,Hans Kary,identisch,1949-02-23,-,nein,Mensch
1931_31559,Q1348024,Friedrich Kaskeline,Friedrich Kaskeline,identisch,-,-,unbekannt,Mensch
1931_31573,Q44100,Walter Kasper,Walter Kasper,identisch,1933-03-05,-,nein,Mensch
1931_31579,Q2644390,Alfons Kassel,Alfons Kassel,identisch,-,-,unbekannt,Mensch
1931_31599,Q15518402,Isidor Kastan,Isidor Kastan,identisch,-,-,unbekannt,Mensch
1931_31600,Q15518402,Isidor Kastan,Isidor Kastan,identisch,-,-,unbekannt,Mensch
1931_31601,Q16832295,Josef Kastan,Josef Kastan,identisch,-,-,unbekannt,Mensch
1931_31666,Q362893,Adolf Katz,Adolf Katz,identisch,1899-03-09,1980-05-07,plausibel,Mensch
1931_31666,Q362898,Adolf Katz,Adolf Katzenmeier,unklar,1934-11-15,-,nein,Mensch
1931_31667,Q362893,Adolf Katz,Adolf Katz,identisch,1899-03-09,1980-05-07,plausibel,Mensch
1931_31667,Q362898,Adolf Katz,Adolf Katzenmeier,unklar,1934-11-15,-,nein,Mensch
1931_31669,Q2638279,Albert Katz,Albert Katzenellenbogen,unklar,1863-01-15,-,nein,Mensch
1931_31670,Q2638279,Albert Katz,Albert Katzenellenbogen,unklar,1863-01-15,-,nein,Mensch
1931_31671,Q919265,Alex Katz,Alex Katz,identisch,1927-07-24,-,nein,Mensch
1931_31672,Q1801823,Alfred Katz,Alfred Katzenstein,unklar,-,-,unbekannt,Mensch
1931_31673,Q1801823,Alfred Katz,Alfred Katzenstein,unklar,-,-,unbekannt,Mensch
1931_31674,Q1801823,Alfred Katz,Alfred Katzenstein,unklar,-,-,unbekannt,Mensch
1931_31702,Q1161320,Daniel Katz,Daniel Katz,identisch,1938-11-25,-,nein,Mensch
1931_31703,Q72741,David Katz,David Katz,identisch,1884-10-01,1953-02-02,plausibel,Mensch
1931_31704,Q72741,David Katz,David Katz,identisch,1884-10-01,1953-02-02,plausibel,Mensch
1931_31705,Q72741,David Katz,David Katz,identisch,1884-10-01,1953-02-02,plausibel,Mensch
1931_31706,Q72741,David Katz,David Katz,identisch,1884-10-01,1953-02-02,plausibel,Mensch
1931_31708,Q213817,Elias Katz,Elias Katz,identisch,1901-06-22,1947-12-24,plausibel,Mensch
1931_31712,Q15056852,Elsa Katz,Elsa Katz,identisch,-,-,unbekannt,Mensch
1931_31718,Q5388051,Erich Katz,Erich Katz,identisch,1900-07-31,1973-07-30,plausibel,Mensch
1931_31719,Q5388051,Erich Katz,Erich Katz,identisch,1900-07-31,1973-07-30,plausibel,Mensch
1931_31720,Q5388051,Erich Katz,Erich Katz,identisch,1900-07-31,1973-07-30,plausibel,Mensch
1931_31721,Q5388051,Erich Katz,Erich Katz,identisch,1900-07-31,1973-07-30,plausibel,Mensch
1931_31724,Q16739469,Ernst Katz,Ernst Katzenstein,unklar,1897-02-11,1989-10-19,plausibel,Mensch
1931_31724,Q1358932,Ernst Katz,Ernst Katzmann,unklar,-,-,unbekannt,Mensch
1931_31725,Q16739469,Ernst Katz,Ernst Katzenstein,unklar,1897-02-11,1989-10-19,plausibel,Mensch
1931_31725,Q1358932,Ernst Katz,Ernst Katzmann,unklar,-,-,unbekannt,Mensch
1931_31733,Q84848,Friedrich Katz,Friedrich Katz,identisch,1927-06-13,2010-10-16,plausibel,Mensch
1931_31733,Q87425,Friedrich Katz,Friedrich Katzer,unklar,1861-06-05,1925-02-03,nein,Mensch
1931_31733,Q87910,Friedrich Katz,Fritz Katzmann,unklar,1906-05-06,1957-09-19,plausibel,Mensch
1931_31734,Q87910,Fritz Katz,Fritz Katzmann,unklar,1906-05-06,1957-09-19,plausibel,Mensch
1931_31735,Q1504962,Georg Katz,Georg Katzer,unklar,1935-01-10,-,nein,Mensch
1931_31736,Q1504962,Georg Katz,Georg Katzer,unklar,1935-01-10,-,nein,Mensch
1931_31737,Q1504962,Georg Katz,Georg Katzer,unklar,1935-01-10,-,nein,Mensch
1931_31738,Q1504962,Georg Katz,Georg Katzer,unklar,1935-01-10,-,nein,Mensch
1931_31744,Q686170,Hans Katz,Hans Katzianer,unklar,-,-,unbekannt,Mensch
